ml_id,imdb_id,ml_title,imdb_title,ml_year,imdb_year,ml_genres,imdb_genres,director,writer,actor,actress,cinematographer,composer,producer,editor,production_designer,archive_footage,archive_sound
1051,tt0115580,"Associate, The (1996)",The Associate,1996,1996,['Comedy'],['Comedy'],['nm0677953'],"['nm0697412', 'nm0140643', 'nm0301390', 'nm0857904']","['nm0908919', 'nm0004857']","['nm0000155', 'nm0001848']",,,['nm0324907'],,,,
1052,tt0112896,Dracula: Dead and Loving It (1995),Dracula: Dead and Loving It,1995,1995,"['Comedy', 'Horror']","['Comedy', 'Fantasy', 'Horror']",,"['nm0209918', 'nm0352229', 'nm0831290']","['nm0000558', 'nm0000316', 'nm0001493', 'nm0001836']",,['nm0642672'],['nm0006186'],,['nm0918891'],,,
1053,tt0114011,Now and Then (1995),Now and Then,1995,1995,['Drama'],"['Comedy', 'Drama', 'Romance']",['nm0322128'],['nm0454783'],,"['nm0000207', 'nm0000193', 'nm0005280', 'nm0000301']",['nm0825336'],['nm0006056'],['nm0865297'],['nm0131311'],,,
1054,tt0117102,Mr. Wrong (1996),Mr. Wrong,1996,1996,['Comedy'],['Comedy'],['nm0145309'],"['nm0558533', 'nm0251328', 'nm0613248']","['nm0000597', 'nm0001777']","['nm0001122', 'nm0000349']",,['nm0006268'],['nm0441794'],,,,
1055,tt0111194,"Simple Twist of Fate, A (1994)",A Simple Twist of Fate,1994,1994,['Drama'],"['Comedy', 'Drama']",['nm0533564'],['nm0253652'],"['nm0000188', 'nm0000321']","['nm0001473', 'nm0001573']",['nm0242491'],['nm0006056'],['nm0452305'],['nm0228850'],,,
1056,tt0104029,Cronos (1992),Cronos,1992,1993,['Horror'],"['Fantasy', 'Horror']",['nm0868219'],,"['nm0527002', 'nm0000579', 'nm0111610']",['nm0410609'],['nm0622897'],['nm0959454'],"['nm0331348', 'nm0622838']",['nm0003528'],,,
1057,tt0117283,"Pallbearer, The (1996)",The Pallbearer,1996,1996,['Comedy'],"['Comedy', 'Romance']",['nm0716257'],['nm0441300'],"['nm0001710', 'nm0001650']","['nm0000569', 'nm0001057']",['nm0005696'],['nm0004841'],"['nm0009190', 'nm0916986']",,,,
1058,tt0111667,"War, The (1994)",The War,1994,1994,"['Adventure', 'Drama']",['Drama'],['nm0000816'],['nm0574830'],"['nm0000704', 'nm0000126']","['nm0001858', 'nm0709634']",['nm0801005'],['nm0002353'],['nm0449549'],['nm0624705'],,,
1059,tt0116126,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,1996,['Comedy'],"['Comedy', 'Crime']",['nm0054077'],['nm0064556'],"['nm0915465', 'nm0005541', 'nm0005540']",['nm0429385'],['nm0104996'],['nm0055649'],['nm0324970'],['nm0367630'],,,
1060,tt0115472,"Adventures of Pinocchio, The (1996)",The Adventures of Pinocchio,1996,1996,"['Adventure', ""Children's""]","['Adventure', 'Drama', 'Family']",['nm0006625'],"['nm0817033', 'nm0590188', 'nm0070676', 'nm0075727', 'nm0172830']","['nm0001445', 'nm0001795', 'nm0001424']",['nm0000991'],,,,,,,
1061,tt0116240,"Evening Star, The (1996)",The Evening Star,1996,1996,"['Comedy', 'Drama']","['Comedy', 'Drama', 'Romance']",['nm0363326'],['nm0573505'],['nm0000200'],"['nm0000511', 'nm0000496', 'nm0001669']",,['nm0743919'],"['nm0456712', 'nm0686895', 'nm0760131']",,,,
1062,tt0119815,Four Days in September (1997),Four Days in September,1998,1997,['Drama'],"['Action', 'Drama', 'History']",['nm0000853'],"['nm0300004', 'nm0785477']","['nm0000273', 'nm0136690', 'nm0347300']",['nm0868639'],,['nm0004841'],"['nm0057025', 'nm0057027']",,,,
1063,tt0113670,"Little Princess, A (1995)",A Little Princess,1995,1995,"[""Children's"", 'Drama']","['Drama', 'Family', 'Fantasy']",['nm0190859'],"['nm0122364', 'nm0481418', 'nm0151358']",['nm0192377'],"['nm0560093', 'nm0111376', 'nm0005404']",,['nm0236462'],['nm0425741'],,,,
1064,tt0039286,Crossfire (1947),Crossfire,1947,1947,"['Crime', 'Film-Noir']","['Crime', 'Drama', 'Film-Noir']",['nm0229424'],"['nm0668122', 'nm0112218']","['nm0001870', 'nm0000053', 'nm0752813']",['nm0002108'],['nm0402478'],['nm0002202'],['nm0778789'],,,,
1065,tt0085809,Koyaanisqatsi (1983),Koyaanisqatsi,1983,1982,"['Documentary', 'War']","['Documentary', 'Music']",['nm0716585'],"['nm10878502', 'nm0294825', 'nm0006129', 'nm0909479', 'nm7030243']",,,,,,,,"['nm0000799', 'nm0070232', 'nm0113831', 'nm0001992']",
1066,tt0112453,Balto (1995),Balto,1995,1995,"['Animation', ""Children's""]","['Adventure', 'Animation', 'Drama']",['nm0920425'],"['nm0748429', 'nm0504327', 'nm0169325', 'nm0776107']","['nm0000102', 'nm0001364', 'nm0191906']",['nm0000403'],,,['nm9054338'],,,,
1067,tt0115734,Bottle Rocket (1996),Bottle Rocket,1996,1996,['Comedy'],"['Comedy', 'Crime', 'Drama']",['nm0027572'],,"['nm0005561', 'nm0005562', 'nm0235684']",['nm0288800'],['nm0005934'],['nm0006205'],"['nm0362936', 'nm0686895']",['nm0605758'],,,
1068,tt0114808,"Star Maker, The (Uomo delle stelle, L') (1995)",The Star Maker,1996,1995,['Drama'],"['Drama', 'Romance']",['nm0868153'],['nm0727423'],"['nm0144812', 'nm0768769', 'nm0872689']",['nm0517046'],['nm0005883'],['nm0001553'],"['nm0147603', 'nm0147602']",,,,
1069,tt0109093,Amateur (1994),Amateur,1994,1994,"['Crime', 'Drama', 'Thriller']","['Comedy', 'Crime', 'Drama']",['nm0001325'],,"['nm0233027', 'nm0949433']","['nm0001376', 'nm0530581']",['nm0818785'],['nm0852563'],['nm0394046'],['nm0358172'],['nm0002843'],,
1070,tt0113677,Living in Oblivion (1995),Living in Oblivion,1995,1995,['Comedy'],"['Comedy', 'Drama']",['nm0001139'],,"['nm0000114', 'nm0000551']","['nm0001416', 'nm0903272']",['nm0697910'],['nm0267762'],"['nm1725808', 'nm0899553']",['nm0174603'],,,
1071,tt0114095,Party Girl (1995),Party Girl,1995,1995,['Comedy'],['Comedy'],['nm0902939'],"['nm0083326', 'nm0300760']","['nm0870168', 'nm0659397']","['nm0000205', 'nm1338532']",['nm0806252'],['nm0762863'],['nm0467978'],,,,
1072,tt0114210,"Pyromaniac's Love Story, A (1995)",A Pyromaniac's Love Story,1995,1995,"['Comedy', 'Romance']","['Comedy', 'Romance']",['nm0104481'],['nm0911750'],"['nm0000287', 'nm0000491']","['nm0001244', 'nm0000143']",['nm0006701'],['nm0006235'],['nm0330428'],['nm0742430'],,,
1073,tt0111149,Shallow Grave (1994),Shallow Grave,1994,1994,['Thriller'],"['Crime', 'Thriller']",['nm0000965'],['nm0388076'],"['nm0001172', 'nm0000191', 'nm0832792']",['nm0289098'],['nm0005909'],['nm0005972'],['nm0531602'],['nm0386227'],,,
1074,tt0110950,Reality Bites (1994),Reality Bites,1994,1994,"['Comedy', 'Drama']","['Comedy', 'Drama', 'Romance']",['nm0001774'],['nm0157536'],"['nm0000160', 'nm0001872']","['nm0000213', 'nm0000413']",['nm0523881'],,"['nm0000362', 'nm0787834']",['nm0161497'],,,
1075,tt0110455,"Man of No Importance, A (1994)",A Man of No Importance,1994,1994,['Drama'],"['Comedy', 'Drama']",['nm0471461'],['nm0222757'],"['nm0001215', 'nm0002091']","['nm0002084', 'nm0001216']",['nm0746474'],['nm0636608'],['nm0147080'],['nm0293352'],,,
1076,tt0110763,"Pagemaster, The (1994)",The Pagemaster,1994,1994,"['Action', 'Adventure', 'Animation', ""Children's"", 'Fantasy']","['Adventure', 'Animation', 'Comedy']","['nm0402563', 'nm0002653']","['nm0456946', 'nm0143129', 'nm0176497']","['nm0000346', 'nm0000502', 'nm0397940']",['nm0456943'],,,['nm0315001'],,,,
1077,tt0110395,Love and a .45 (1994),Love and a .45,1994,1994,['Thriller'],"['Crime', 'Romance', 'Thriller']",['nm0848092'],,"['nm0004743', 'nm0168262', 'nm0001062']",['nm0000250'],['nm0725166'],['nm0894294'],['nm0779011'],['nm0003032'],['nm0665042'],,
1078,tt0095776,Oliver & Company (1988),Oliver & Company,1988,1988,"['Animation', ""Children's""]","['Adventure', 'Animation', 'Comedy']",['nm0780117'],"['nm0300265', 'nm0185084', 'nm0228400', 'nm0003506', 'nm0314788']","['nm0005129', 'nm0005055', 'nm0001507', 'nm0612321']",,,,,,,,
1079,tt0116707,Joe's Apartment (1996),Joe's Apartment,1996,1996,"['Comedy', 'Musical']","['Comedy', 'Fantasy', 'Musical']",['nm0668500'],,"['nm0005278', 'nm0921942', 'nm0399737']",['nm0911725'],['nm0005687'],['nm0001980'],"['nm0496902', 'nm0680355']",['nm0291054'],,,
1080,tt0109485,Celestial Clockwork (1994),Celestial Clockwork,1996,1994,['Comedy'],['Documentary'],['nm0061944'],['nm0768703'],"['nm0017366', 'nm0140621', 'nm0326007']",,['nm1014519'],"['nm0147833', 'nm0575538', 'nm0608215']",,,,,
1081,tt0115994,Curdled (1996),Curdled,1996,1996,['Crime'],"['Comedy', 'Crime', 'Thriller']",['nm0102929'],"['nm0531021', 'nm0000233']","['nm0000287', 'nm0708873']","['nm0427484', 'nm0001042']",,"['nm2648003', 'nm0328251']",['nm0700201'],,,,
1082,tt0116293,Female Perversions (1996),Female Perversions,1997,1996,['Drama'],"['Drama', 'Fantasy', 'Thriller']",['nm0834201'],"['nm0438303', 'nm0372877']",,"['nm0842770', 'nm0001496', 'nm0798076', 'nm0004920']",['nm0575782'],['nm0006341'],['nm0012700'],,,,
1083,tt0115495,Albino Alligator (1996),Albino Alligator,1997,1996,"['Crime', 'Thriller']","['Crime', 'Drama', 'Thriller']",['nm0000228'],['nm0287147'],"['nm0000369', 'nm0000641', 'nm0001209']",['nm0001159'],,['nm0111649'],"['nm0420743', 'nm0471097', 'nm0820925']",,,,
1084,tt0112373,Anne Frank Remembered (1995),Anne Frank Remembered,1996,1995,['Documentary'],"['Biography', 'Documentary', 'War']",['nm0086282'],['nm0290833'],['nm0000110'],['nm0000335'],['nm0010096'],['nm0002301'],,['nm0826112'],,,
1085,tt0115837,Carried Away (1996),Carried Away,1996,1996,"['Drama', 'Romance']","['Drama', 'Romance']",['nm0000853'],"['nm0365659', 'nm0428002']",['nm0000454'],"['nm0001388', 'nm0000504', 'nm0364915']",,['nm0005976'],"['nm0360964', 'nm0078473']",,,,
1086,tt0603482,It's My Party (1995),It's My Party,1996,1995,['Drama'],"['Comedy', 'Family']",['nm0128225'],"['nm0277716', 'nm0568730', 'nm0931285', 'nm0612588']","['nm0000741', 'nm0385561', 'nm0001795']",['nm0005359'],,,['nm0571307'],,,,
1087,tt0112536,Bloodsport 2 (1995),Bloodsport 2,1996,1996,['Action'],"['Action', 'Sport']","['nm0576509', 'nm0848883']",['nm0770360'],"['nm0076780', 'nm0393222', 'nm0001552', 'nm0316455']",,['nm0354413'],['nm0250373'],,['nm0781584'],,,
1088,tt0119013,Double Team (1997),Double Team,1997,1997,['Action'],"['Action', 'Comedy', 'Sci-Fi']",['nm0007139'],"['nm0415979', 'nm0597857']","['nm0000241', 'nm0005379', 'nm0000620', 'nm0293550']",,['nm0666702'],['nm0005999'],['nm0224537'],,,,
1089,tt0120179,Speed 2: Cruise Control (1997),Speed 2: Cruise Control,1997,1997,"['Action', 'Romance', 'Thriller']","['Action', 'Adventure', 'Crime']",['nm0000957'],"['nm0003662', 'nm0566595', 'nm0622288']","['nm0000574', 'nm0000353', 'nm0607325']",['nm0000113'],,,"['nm0679017', 'nm0675305']",,,,
1090,tt0108162,Sliver (1993),Sliver,1993,1993,['Thriller'],"['Drama', 'Thriller']",['nm0637518'],"['nm0505615', 'nm0000390']","['nm0000287', 'nm0000297']","['nm0000232', 'nm0908116']",['nm0005936'],['nm0006290'],['nm0263172'],,,,
1091,tt0076538,Pete's Dragon (1977),Pete's Dragon,1977,1977,"['Adventure', 'Animation', ""Children's"", 'Musical']","['Adventure', 'Animation', 'Comedy']","['nm0149548', 'nm0089940']","['nm0549393', 'nm0589316', 'nm0276039']","['nm0551171', 'nm0197715', 'nm0001682']",['nm0714761'],,,['nm0183857'],,,,
1092,tt0116059,Dear God (1996),Dear God,1996,1996,['Comedy'],['Comedy'],['nm0005190'],"['nm0500329', 'nm0438230']","['nm0001427', 'nm0176792']","['nm0582418', 'nm0001623']",,"['nm0523835', 'nm0242857']",['nm0005494'],,,,
1093,tt0113674,Live Nude Girls (1995),Live Nude Girls,1996,1995,['Comedy'],['Comedy'],['nm0492087'],,,"['nm0001127', 'nm0000326', 'nm0828906', 'nm0732309']",['nm0852133'],['nm0762863'],"['nm0076444', 'nm0850085', 'nm0925474']",,,,
1094,tt0117891,"Thin Line Between Love and Hate, A (1996)",A Thin Line Between Love and Hate,1996,1996,['Comedy'],"['Comedy', 'Crime', 'Drama']",,"['nm0262558', 'nm0119425', 'nm0060076']","['nm0001454', 'nm0113140']","['nm0005551', 'nm0005093']",,['nm0873810'],"['nm0413547', 'nm0570408']",,,,
1095,tt0116531,High School High (1996),High School High,1996,1996,['Comedy'],"['Comedy', 'Crime', 'Romance']",['nm0000952'],"['nm0001878', 'nm0516598', 'nm0698493']","['nm0001484', 'nm0001616']","['nm0000119', 'nm0001221']",,['nm0627673'],['nm0626696'],,,,
1096,tt0115927,Commandments (1997),Commandments,1997,1997,['Romance'],"['Comedy', 'Drama', 'Romance']",['nm0850044'],,"['nm0001644', 'nm0001439']","['nm0001073', 'nm0076821']",['nm0005744'],['nm0899958'],"['nm0157906', 'nm0325175', 'nm0575817']",,,,
1097,tt0113247,"Hate (Haine, La) (1995)",La Haine,1996,1995,['Drama'],"['Crime', 'Drama']",['nm0440913'],,"['nm0001993', 'nm0468003', 'nm0846548', 'nm0315760']",,['nm0044545'],['nm1125169'],['nm0744384'],['nm0829054'],['nm0690720'],,
1098,tt0116324,Flirting With Disaster (1996),Flirting with Disaster,1996,1996,['Comedy'],['Comedy'],['nm0751102'],,['nm0001774'],"['nm0000099', 'nm0000495', 'nm0001546']",['nm0004090'],['nm0006059'],['nm0799003'],['nm0854403'],['nm0860384'],,
1099,tt0110769,"Red Firecracker, Green Firecracker (1994)","Red Firecracker, Green Firecracker",1994,1994,['Drama'],"['Drama', 'Romance']",['nm0372092'],"['nm0422669', 'nm0206695']","['nm3173607', 'nm0944504', 'nm0945987']",['nm0632440'],,['nm0345145'],"['nm0150841', 'nm0619729']",,,,
1100,tt0111689,What Happened Was... (1994),What Happened Was...,1994,1994,"['Comedy', 'Drama', 'Romance']","['Comedy', 'Drama', 'Romance']",,,['nm0006888'],['nm0798076'],['nm0220865'],,"['nm0531337', 'nm0641327']",,['nm0653496'],,
1101,tt0108149,Six Degrees of Separation (1993),Six Degrees of Separation,1993,1993,"['Drama', 'Mystery']","['Comedy', 'Drama', 'Mystery']",['nm0770961'],['nm0345359'],"['nm0000226', 'nm0000661', 'nm0005212']",['nm0000330'],['nm0048524'],['nm0000025'],['nm0586969'],['nm0392000'],,,
1102,tt0118001,Two Much (1996),Two Much,1996,1995,"['Comedy', 'Romance']","['Comedy', 'Romance']",['nm0874096'],"['nm0922799', 'nm0874093']","['nm0000104', 'nm0000732']","['nm0000429', 'nm0000435']",,['nm0131830'],"['nm0351006', 'nm0400152']",,,,
1103,tt0103130,Trust (1990),Trust,1990,1990,"['Comedy', 'Drama']","['Comedy', 'Drama']",['nm0001325'],,"['nm0233027', 'nm0533175']","['nm0791248', 'nm0625610']",['nm0818785'],"['nm0337299', 'nm0715638']",['nm0918933'],['nm0327064'],,,
1104,tt0103905,C'est arrivé près de chez vous (1992),Man Bites Dog,1992,1992,"['Comedy', 'Crime', 'Drama']","['Comedy', 'Crime', 'Drama']","['nm0069715', 'nm0095298']",['nm0851759'],"['nm0688143', 'nm0660560']","['nm0688145', 'nm0660561']",,"['nm1329596', 'nm0155701', 'nm0240733']",,,,,
1105,tt0120670,Firestorm (1998),Firestorm,1998,1998,"['Action', 'Adventure', 'Thriller']","['Action', 'Thriller']",['nm0005871'],['nm0815425'],"['nm0518989', 'nm0001277', 'nm0001235']",['nm0000751'],,['nm0006254'],"['nm0358411', 'nm0517188', 'nm0918861']",,,,
1106,tt0120769,"Newton Boys, The (1998)",The Newton Boys,1998,1998,"['Crime', 'Drama']","['Action', 'Crime', 'Drama']",['nm0000500'],"['nm0822827', 'nm0907635']","['nm0000190', 'nm0000160', 'nm0000240', 'nm0000352']",,,"['nm9197966', 'nm0055583']",['nm0908323'],,,,
1107,tt0112495,Beyond Rangoon (1995),Beyond Rangoon,1995,1995,['Drama'],"['Action', 'Adventure', 'Drama']",['nm0000958'],"['nm0489620', 'nm0747911']","['nm0461931', 'nm0336960']","['nm0000099', 'nm0000531']",,,"['nm0818731', 'nm0687203', 'nm0753251']",,,,
1108,tt0113044,Feast of July (1995),Feast of July,1995,1995,['Drama'],"['Crime', 'Drama', 'Mystery']",['nm0578757'],"['nm0060914', 'nm0623761']","['nm0068552', 'nm0700856']","['nm0001110', 'nm0428121']",['nm0816292'],['nm0006237'],['nm0378552'],,,,
1109,tt0109579,Death and the Maiden (1994),Death and the Maiden,1994,1994,"['Drama', 'Thriller']","['Drama', 'Mystery', 'Thriller']",['nm0000591'],"['nm0233557', 'nm0947913']","['nm0001426', 'nm0934179']","['nm0000244', 'nm0610210']",,['nm0004384'],"['nm0469571', 'nm0609861']",,,,
1110,tt0114614,Tank Girl (1995),Tank Girl,1995,1995,"['Action', 'Comedy', 'Musical', 'Sci-Fi']","['Action', 'Comedy', 'Sci-Fi']",['nm0003080'],"['nm0551875', 'nm0382114', 'nm0093328']","['nm0001384', 'nm0367496']","['nm0001614', 'nm0915208']",,,"['nm0507669', 'nm0219720']",,,,
1111,tt0109655,Double Happiness (1994),Double Happiness,1996,1994,['Drama'],"['Drama', 'Romance']",['nm0795803'],,"['nm0151822', 'nm0284557']","['nm0644897', 'nm0648628']",['nm0003171'],['nm0787211'],"['nm0373812', 'nm0482682']",['nm0333315'],,,
1112,tt0109450,Cobb (1994),Cobb,1994,1994,['Drama'],"['Biography', 'Drama', 'Sport']",['nm0005421'],['nm0836198'],"['nm0000169', 'nm0943237', 'nm0068709']",['nm0000357'],['nm0006570'],['nm0006106'],['nm0504434'],['nm0712896'],,,
1113,tt0110588,Mrs. Parker and the Vicious Circle (1994),Mrs. Parker and the Vicious Circle,1994,1994,['Drama'],"['Biography', 'Drama']",['nm0748928'],['nm0168020'],"['nm0001714', 'nm0000111', 'nm0001251']",['nm0000492'],['nm0452654'],['nm0006142'],['nm0000265'],['nm0255440'],,,
1114,tt0116269,Faithful (1996),Faithful,1996,1996,['Comedy'],"['Comedy', 'Crime', 'Drama']",,,"['nm0001590', 'nm0641939', 'nm0005196']",['nm0000333'],['nm0002320'],['nm0426809'],"['nm0000134', 'nm0742772']",['nm0809449'],['nm0006825'],,
1115,tt0117991,Twelfth Night (1996),Twelfth Night,1996,1996,"['Comedy', 'Drama', 'Romance']","['Comedy', 'Drama', 'Romance']",['nm0638080'],['nm0000636'],"['nm0001290', 'nm0533599']","['nm0000307', 'nm0835916']",['nm0862702'],['nm0202753'],"['nm0263236', 'nm0661406']",,,,
1116,tt0032762,"Mark of Zorro, The (1940)",The Mark of Zorro,1940,1940,['Adventure'],"['Action', 'Adventure', 'Romance']",['nm0541149'],"['nm0285218', 'nm0287124', 'nm0580648', 'nm0191547']","['nm0000061', 'nm0001651']","['nm0001105', 'nm0814216']",,['nm0000055'],,,,,
1117,tt0117791,Surviving Picasso (1996),Surviving Picasso,1996,1996,['Drama'],"['Biography', 'Drama', 'Romance']",['nm0412465'],"['nm0400251', 'nm0695609']","['nm0000164', 'nm0000722']","['nm0001523', 'nm0000194']",,['nm0006442'],"['nm0580337', 'nm0938678']",,,,
1118,tt0078446,Up in Smoke (1978),Up In Smoke,1978,1978,['Comedy'],"['Comedy', 'Music']",['nm0004693'],,"['nm0001507', 'nm0001045', 'nm0001510']",['nm0010944'],['nm0005834'],,['nm0518470'],['nm0175722'],,,
1119,tt0094006,Some Kind of Wonderful (1987),Some Kind of Wonderful,1987,1987,"['Drama', 'Romance']","['Drama', 'Romance']",['nm0222043'],['nm0000455'],"['nm0000655', 'nm0001729']","['nm0000524', 'nm0000670']",['nm0452654'],"['nm0353843', 'nm0615857']",,['nm0807573'],,,
1120,tt0116601,I'm Not Rappaport (1996),I'm Not Rappaport,1996,1996,['Comedy'],"['Comedy', 'Drama']",['nm0306949'],,"['nm0000527', 'nm0001115', 'nm0005266']",['nm0001388'],['nm0390435'],['nm0612302'],"['nm0006597', 'nm0823295']",['nm0564415'],,,
1121,tt0058450,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",The Umbrellas of Cherbourg,1996,1964,"['Drama', 'Musical']","['Drama', 'Musical', 'Romance']",['nm0218840'],,"['nm0144875', 'nm0584879']","['nm0000366', 'nm0894636']",['nm0704880'],['nm0006166'],['nm0090776'],"['nm0854042', 'nm0182884']",,,
1122,tt0032022,They Made Me a Criminal (1939),They Made Me a Criminal,1939,1939,"['Crime', 'Drama']","['Crime', 'Drama', 'Film-Noir']",['nm0000923'],"['nm0381280', 'nm0589616', 'nm0228693']","['nm0002092', 'nm0001647', 'nm1513848']",['nm0792130'],['nm0002146'],['nm0000070'],,,,,
1123,tt0047162,"Last Time I Saw Paris, The (1954)",The Last Time I Saw Paris,1954,1954,['Drama'],"['Drama', 'Romance']",['nm0112218'],"['nm0258493', 'nm0258525', 'nm0280234']","['nm0004496', 'nm0682074']","['nm0000072', 'nm0001656']",,['nm0758404'],['nm0191901'],,,,
1124,tt0022879,"Farewell to Arms, A (1932)",A Farewell to Arms,1932,1932,"['Romance', 'War']","['Drama', 'Romance', 'War']",['nm0097648'],"['nm0322227', 'nm0308177', 'nm0002133', 'nm0821716']","['nm0000011', 'nm0579663']","['nm0371040', 'nm0680102']",['nm0485702'],,,,,,
1125,tt0055018,"Innocents, The (1961)",The Innocents,1961,1961,['Thriller'],['Horror'],['nm0002338'],"['nm0416556', 'nm0607876', 'nm0033780', 'nm0001986']","['nm0943936', 'nm0714878']","['nm0000039', 'nm0420923']",,['nm0005952'],,,,,
1126,tt0052027,"Old Man and the Sea, The (1958)",The Old Man and the Sea,1958,1958,"['Adventure', 'Drama']","['Adventure', 'Drama']","['nm0836328', 'nm0003593']","['nm0002133', 'nm0896830']","['nm0000075', 'nm0668626', 'nm0068772', 'nm0015874']",,,['nm0006323'],['nm0371770'],,,,
1127,tt0120382,"Truman Show, The (1998)",The Truman Show,1998,1998,['Drama'],"['Comedy', 'Drama']",['nm0001837'],['nm0629272'],"['nm0000120', 'nm0000438', 'nm0001187']",['nm0001473'],,['nm0902129'],"['nm0271026', 'nm0748784', 'nm0775443']",,,,
1128,tt0113283,Heidi Fleiss: Hollywood Madam (1995) ,Heidi Fleiss: Hollywood Madam,1996,1995,['Documentary'],"['Biography', 'Documentary']",,,['nm0112374'],"['nm3189486', 'nm0001959']",['nm0460069'],['nm0074011'],,['nm0089238'],,,
1129,tt0109424,Chungking Express (1994),Chungking Express,1996,1994,"['Drama', 'Mystery', 'Romance']","['Comedy', 'Crime', 'Drama']",['nm0939182'],,"['nm0437580', 'nm0504897']","['nm0510857', 'nm0910947']",,"['nm0306473', 'nm0150894', 'nm0301704']","['nm0151176', 'nm0311508']",,,,
1130,tt0110217,Jupiter's Wife (1994),Jupiter's Wife,1996,1995,['Documentary'],"['Biography', 'Documentary', 'Mystery']",['nm0624516'],['nm0604666'],,,,"['nm0602568', 'nm0930183']",,,,,
1131,tt0114323,Safe (1995),Safe,1995,1995,['Thriller'],['Drama'],['nm0001331'],,"['nm0075359', 'nm0606487']","['nm0000194', 'nm0121313']",['nm0626124'],['nm0866927'],"['nm0882927', 'nm0952388']",['nm0529071'],,,
1132,tt0116289,Feeling Minnesota (1996),Feeling Minnesota,1996,1996,"['Drama', 'Romance']","['Comedy', 'Crime', 'Drama']",['nm0047076'],,"['nm0000206', 'nm0000352', 'nm0005148']",['nm0000139'],['nm0516162'],['nm0521233'],"['nm0000362', 'nm0787834', 'nm0792049']",,,,
